job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,salary_raw,salary_disclosed,skills_required,job_description,posted_date_raw,work_mode,company_size_bucket,job_url,data_source,scraped_at,salary_min_lpa,salary_max_lpa,salary_midpoint_lpa,skills_list,primary_city,is_multi_city,posted_date
17885,Sr. Business Analyst Technology (Technical Projects),Hurix,3.1,Mumbai,Mumbai,Business Analyst,6-11 Yrs,Not Disclosed,False,"System architecture, Product engineering, Bfsi, Analytical, Healthcare, Visio, JIRA, Project delivery",6+ years of experience as a Business Analyst on technical project delivery . Strong und...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-business-analyst-technology-technical-projects-hurix-systems-mumbai-6-to-11-years-060126501171,naukri.com,2025-06-10,,,,"['System Architecture', 'Product Engineering', 'Bfsi', 'Analytical', 'Healthcare', 'Visio', 'JIRA', 'Project Delivery']",Mumbai,False,2025-05-20
17886,Principal : Business Analyst - SAP IT,Adani Group,3.8,Mumbai,Mumbai,Business Analyst,3-7 Yrs,Not Disclosed,False,"sap isu, it business analysis, sap, analytical, business requirements, business analysis, isu, problem solving",Key Responsibilities of Role . .End-to-End requirement Analysis : - Analyse and transla...,Few hours ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-principal-business-analyst-sap-it-adani-group-mumbai-3-to-7-years-100626016355,naukri.com,2025-06-10,,,,"['Sap Isu', 'It Business Analysis', 'Sap', 'Analytical', 'Business Requirements', 'Business Analysis', 'Isu', 'Problem Solving']",Mumbai,False,
17887,Sr Business Analyst - Pharma,Hexaware Technologies,3.4,Navi Mumbai,Mumbai,Business Analyst,5-8 Yrs,Not Disclosed,False,"Business process, Translation, HP data protector, Business Analyst, Pharma, Risk assessment, SOW, Test cases",Business analyst o Must have 5-8 years as a business analyst or similar position in an ...,1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-sr-business-analyst-pharma-hexaware-technologies-navi-mumbai-5-to-8-years-030626500301,naukri.com,2025-06-10,,,,"['Business Process', 'Translation', 'Hp Data Protector', 'Business Analyst', 'Pharma', 'Risk Assessment', 'SOW', 'Test Cases']",Navi Mumbai,False,2025-06-03
17888,Digital Sr Business Analyst,Hexaware Technologies,3.4,Navi Mumbai,Mumbai,Business Analyst,12-15 Yrs,Not Disclosed,False,Not Available,"Experience Overall, 12 to 15 years of experience out of which 10+ years of experience i...",1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-digital-sr-business-analyst-hexaware-technologies-navi-mumbai-12-to-15-years-030626500246,naukri.com,2025-06-10,,,,[],Navi Mumbai,False,2025-06-03
17889,Sr Business Analyst,Photon,4.1,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Mumbai,Business Analyst,8-9 Yrs,Not Disclosed,False,Not Available,"Proven experience as a Business Analyst in the Capital Markets industry, with a deep un...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-business-analyst-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-8-to-9-years-130125505816,naukri.com,2025-06-10,,,,[],Mumbai,True,2025-05-20
17890,Business Analyst - Digital,Momentum Metropolitan Holdings,4.1,Navi Mumbai,Mumbai,Business Analyst,0-5 Yrs,Not Disclosed,False,Not Available,Work with internal stakeholders to define the client experience by turning client data ...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-digital-momentum-metropolitan-services-private-limited-navi-mumbai-0-to-5-years-050721500050,naukri.com,2025-06-10,,,,[],Navi Mumbai,False,2025-05-20
17891,Lead Business Analyst,Nomura,3.7,Mumbai,Mumbai,Business Analyst,5-10 Yrs,Not Disclosed,False,"Loans, MS SQL, Wealth management, Strategic planning, Investment banking, microsoft, Business solutions, Information technology","Bachelor s degree in business, IT, or related field . Delivery experience using Waterfa...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-lead-business-analyst-nomura-capital-india-private-limited-mumbai-5-to-10-years-200426504020,naukri.com,2025-06-10,,,,"['Loans', 'Ms Sql', 'Wealth Management', 'Strategic Planning', 'Investment Banking', 'Microsoft', 'Business Solutions', 'Information Technology']",Mumbai,False,2025-05-20
17892,Senior Associate - Business Analyst Operation,Dp World Global Service Centre,4.4,"Navi Mumbai, Thane, Mumbai (All Areas)",Mumbai,Business Analyst,1-5 Yrs,3-5 Lacs PA,True,Not Available,"About DP World Trade is the lifeblood of the global economy, creating opportunities an...",1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-associate-business-analyst-operation-dp-world-global-service-centre-thane-navi-mumbai-mumbai-all-areas-1-to-5-years-020626016805,naukri.com,2025-06-10,3.0,5.0,4.0,[],Navi Mumbai,True,2025-06-03
17893,Business Analyst Intern,Motilal Oswal Financial Services (MOFSL),3.7,Mumbai Suburban,Mumbai,Business Analyst,3 months duration,"5,000/month",True,Not Available,Not Available,Starts within 1 month,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-intern-motilal-oswal-financial-services-mofsl-mumbai-suburban-0-to-1-years-270526019140,naukri.com,2025-06-10,0.6,0.6,0.6,[],Mumbai Suburban,False,2025-05-11
17894,Senior Lead : Business Analyst Project Manager,Kotak Securities Limited,3.4,Mumbai (All Areas)(Bandra Kurla Complex),Mumbai,Business Analyst,15-18 Yrs,Not Disclosed,False,Not Available,"Bachelors or Masters degree in Finance, Engineering, Computer Science, Mathematics, or ...",3 weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-senior-lead-business-analyst-project-manager-kotak-securities-limited-mumbai-all-areas-15-to-18-years-140526025598,naukri.com,2025-06-10,,,,[],Mumbai,False,2025-05-20
17895,Business Analyst / Product Owner,Projects Today,3.3,Mumbai (All Areas)(Marine Lines East),Mumbai,Business Analyst,2-4 Yrs,4.25-7.5 Lacs PA,True,"Scrum Product Owner, Confluence, JIRA, Business Analysis, Cbap, Cspo, Scrum, Analysis",Experience working as a Product Owner or in Agile Scrum environmentsPreferred Qualifica...,1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-product-owner-projects-today-mumbai-all-areas-2-to-4-years-290526012184,naukri.com,2025-06-10,4.25,7.5,5.88,"['Scrum Product Owner', 'Confluence', 'JIRA', 'Business Analysis', 'Cbap', 'Cspo', 'Scrum', 'Analysis']",Mumbai,False,2025-06-03
17896,Business Analyst Core Banking,Tata Consultancy Services,3.3,"Mumbai (All Areas), Chennai, Bengaluru",Mumbai,Business Analyst,10-20 Yrs,15-30 Lacs PA,True,Not Available,Required Technical Skillset:-:- Capable to handle multiple stakeholders from business r...,2 weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-business-analyst-core-banking-tata-consultancy-services-chennai-bengaluru-mumbai-all-areas-10-to-20-years-130426006695,naukri.com,2025-06-10,15.0,30.0,22.5,[],Mumbai,True,2025-05-27
17897,Lead Claims Business Analyst,Aggne Global It Services,3.8,Mumbai,Mumbai,Business Analyst,10-15 Yrs,Not Disclosed,False,Not Available,Experience working with claims processing systems and software,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-lead-claims-business-analyst-aggne-global-it-services-private-limited-mumbai-10-to-15-years-120326504215,naukri.com,2025-06-10,,,,[],Mumbai,False,2025-05-20
17898,Business Analyst ( Lead ),Tenarai Technologies,3.5,Mumbai,Mumbai,Business Analyst,8-11 Yrs,Not Disclosed,False,Not Available,Required Skills Experience. Fluent English with exceptional written and verbal skillsMu...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-lead-tenarai-mumbai-8-to-11-years-270426501355,naukri.com,2025-06-10,,,,[],Mumbai,False,2025-05-20
17899,Group Leader - Business Analyst,Access Healthcare,3.7,Mumbai,Mumbai,Business Analyst,3-6 Yrs,Not Disclosed,False,"Computer science, Report generation, Business Analyst, Lead Business Analyst, Manager Technology, Healthcare, Stored procedures, Unit testing","Similar work experience, technical skills or relevant certification may be considered i...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-group-leader-business-analyst-access-healthcare-mumbai-3-to-6-years-191120500105,naukri.com,2025-06-10,,,,"['Computer Science', 'Report Generation', 'Business Analyst', 'Lead Business Analyst', 'Manager Technology', 'Healthcare', 'Stored Procedures', 'Unit Testing']",Mumbai,False,2025-05-20
17900,Business Analyst and Process Engineer Lead,Hitachi Digital Services,3.5,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Mumbai,Business Analyst,5-8 Yrs,Not Disclosed,False,"six sigma, process documentation, lean, lean six sigma, process optimization, communication skills, Six, Documentation","Bachelors degree in Business Administration, Industrial Engineering, Information System...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-and-process-engineer-lead-hitachi-digital-services-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-8-years-100225505467,naukri.com,2025-06-10,,,,"['Six Sigma', 'Process Documentation', 'Lean', 'Lean Six Sigma', 'Process Optimization', 'Communication Skills', 'Six', 'Documentation']",Mumbai,True,2025-05-20
17901,Business Analyst and Process Engineer Lead,Hitachi,3.9,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Mumbai,Business Analyst,2-5 Yrs,Not Disclosed,False,"six sigma, process documentation, lean, lean six sigma, process optimization, communication skills, Optimization, Documentation",Experience with Lean Six Sigma methodologies is a plus . Ability to work effectively wi...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-and-process-engineer-lead-hitachi-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-100225504238,naukri.com,2025-06-10,,,,"['Six Sigma', 'Process Documentation', 'Lean', 'Lean Six Sigma', 'Process Optimization', 'Communication Skills', 'Optimization', 'Documentation']",Mumbai,True,2025-05-20
17902,Lead – Business Analyst,Truhome Finance Ltd,3.6,Mumbai,Mumbai,Business Analyst,8-15 Yrs,Not Disclosed,False,"financial analysis, project management, due diligence, credit analysis, real estate, investment banking, business analysis, construction finance",EXPERIENCE: 8-15 years of relevant experience in Real Estate / Construction Finance Cre...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-lead-business-analyst-sriram-housing-finance-ltd-mumbai-8-to-15-years-081225500281,naukri.com,2025-06-10,,,,"['Financial Analysis', 'Project Management', 'Due Diligence', 'Credit Analysis', 'Real Estate', 'Investment Banking', 'Business Analysis', 'Construction Finance']",Mumbai,False,2025-05-20
17903,Senior Business Analyst,Crisil,3.6,Mumbai,Mumbai,Business Analyst,6-8 Yrs,Not Disclosed,False,"Business Analyst, Business analysis, Senior Business Analyst, Salesforce CRM, CRM, Salesforce, Senior, Analysis","Qualifications and Requirements : Bachelors degree in business administration, computer...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-business-analyst-crisil-mumbai-6-to-8-years-180925502817,naukri.com,2025-06-10,,,,"['Business Analyst', 'Business Analysis', 'Senior Business Analyst', 'Salesforce Crm', 'CRM', 'Salesforce', 'Senior', 'Analysis']",Mumbai,False,2025-05-20
17904,Senior Business Analyst (Third Party),Crisil,3.6,Mumbai,Mumbai,Business Analyst,5-7 Yrs,Not Disclosed,False,"Business analysis, Agile, Market research, Corporate credit, Project delivery, Stakeholder management, Credit rating, User acceptance testing","The job will include, but not be limited to, requirement gathering, feature documentati...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-business-analyst-third-party-crisil-mumbai-5-to-7-years-210725501179,naukri.com,2025-06-10,,,,"['Business Analysis', 'Agile', 'Market Research', 'Corporate Credit', 'Project Delivery', 'Stakeholder Management', 'Credit Rating', 'User Acceptance Testing']",Mumbai,False,2025-05-20
17905,Product Manager / Business Analyst (Intern),Bitkraft Technologies,1.8,Mumbai,Mumbai,Business Analyst,0-1 Yrs,Not Disclosed,False,"Product Management, product manager, business analyst, communication skills, Business analysis, Management",Practical exposure or understanding of Business Requirement Gathering,2 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-product-manager-business-analyst-intern-bitkraft-technologies-mumbai-0-to-1-years-290426923174,naukri.com,2025-06-10,,,,"['Product Management', 'Product Manager', 'Business Analyst', 'Communication Skills', 'Business Analysis', 'Management']",Mumbai,False,2025-05-27
17906,ERP HCM Business Analyst,Hexaware Technologies,3.4,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Mumbai,Business Analyst,3-6 Yrs,Not Disclosed,False,"Process design, ERP, Data conversion, Business Analyst, Financial reporting, Production support, Accounting, Application development","Configuring BP, Security, Setups, Data Conversion, Testing and Reports) . Preferable to...",3+ weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-erp-hcm-business-analyst-hexaware-technologies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-160524502224,naukri.com,2025-06-10,,,,"['Process Design', 'ERP', 'Data Conversion', 'Business Analyst', 'Financial Reporting', 'Production Support', 'Accounting', 'Application Development']",Mumbai,True,2025-05-20
17907,Functional Consultants / Business Analyst,E4 Softwares,3.7,Mumbai,Mumbai,Business Analyst,1-4 Yrs,Not Disclosed,False,"Training, Business Analyst, UAT, Project delivery, User acceptance testing, Supervision, GUI testing, Functional","Understand business requirements, processes, and pain points of clients. ...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-functional-consultants-business-analyst-e4-softwares-mumbai-1-to-4-years-150925502484,naukri.com,2025-06-10,,,,"['Training', 'Business Analyst', 'UAT', 'Project Delivery', 'User Acceptance Testing', 'Supervision', 'Gui Testing', 'Functional']",Mumbai,False,2025-05-20
17908,Technical Business Analyst,Synechron,3.4,Mumbai (All Areas),Mumbai,Business Analyst,5-7 Yrs,Not Disclosed,False,"Business Analyst, Payments, Cards, Agile, Card Payments, Scrum, Payment Domain, Cards Domain","Preferred Qualifications Experience with Agile / Scrum methodologies, Good communicatio...",2 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-technical-business-analyst-synechron-mumbai-all-areas-5-to-7-years-240526002411,naukri.com,2025-06-10,,,,"['Business Analyst', 'Payments', 'Cards', 'Agile', 'Card Payments', 'Scrum', 'Payment Domain', 'Cards Domain']",Mumbai,False,2025-05-27
17909,Technical Business Analyst,BillDesk,3.2,Mumbai,Mumbai,Business Analyst,4-7 Yrs,Not Disclosed,False,"technical writing, interfaces, confluence, business requirements, documentation, problem solving, fintech, brd","Facilitating the creation and maintenance of proper documentation for API specs, interf...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-technical-business-analyst-billdesk-mumbai-4-to-7-years-060126502757,naukri.com,2025-06-10,,,,"['Technical Writing', 'Interfaces', 'Confluence', 'Business Requirements', 'Documentation', 'Problem Solving', 'Fintech', 'Brd']",Mumbai,False,2025-05-20
17910,Business Analyst ( Technical ),SVP Infotech,3.6,Mumbai,Mumbai,Business Analyst,7-10 Yrs,Not Disclosed,False,"Computer science, System testing, Business analysis, Project management, Analytical, System design, MongoDB, Continuous improvement",1. Client Interacton and Requirement Gathering: - Collaborate with clients to under...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-technical-svp-infotech-mumbai-7-to-10-years-080324501620,naukri.com,2025-06-10,,,,"['Computer Science', 'System Testing', 'Business Analysis', 'Project Management', 'Analytical', 'System Design', 'Mongodb', 'Continuous Improvement']",Mumbai,False,2025-05-20
17911,Business Analyst- IT,Rentokil Initial,3.5,Mumbai,Mumbai,Business Analyst,3-8 Yrs,Not Disclosed,False,"functional specifications, process flow diagram, it business analysis, software development, business requirements, uat, business analysis, user stories","Job Responsibilities: Collaborate with business stakeholders, project managers, and...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-it-rentokil-initial-mumbai-3-to-8-years-210126501081,naukri.com,2025-06-10,,,,"['Functional Specifications', 'Process Flow Diagram', 'It Business Analysis', 'Software Development', 'Business Requirements', 'Uat', 'Business Analysis', 'User Stories']",Mumbai,False,2025-05-20
17912,Urgent opening For IT Business analyst - Investment Bank,Kiya.ai,3.9,"Hybrid - Mumbai (All Areas), Thane",Mumbai,Business Analyst,5-7 Yrs,4-9 Lacs PA,True,"Business analysis, Banking, SQL, Unix, Linux, Investment banking, Investment, Analysis",Experience required for the Job: 0 - 5 years . Job Location: Bangalore / Bengaluru . Th...,1 week ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-urgent-opening-for-it-business-analyst-investment-bank-kiya-ai-thane-mumbai-all-areas-5-to-7-years-020626013824,naukri.com,2025-06-10,4.0,9.0,6.5,"['Business Analysis', 'Banking', 'SQL', 'Unix', 'Linux', 'Investment Banking', 'Investment', 'Analysis']",Mumbai,True,2025-06-03
17913,Business Analyst - IT - Goregaon,Rentokil Initial,3.5,Mumbai,Mumbai,Business Analyst,3-8 Yrs,Not Disclosed,False,"Basic, IT Analyst, Usage, Business Analyst, Analytical, UAT, Customer service, Stakeholder management","The Business Analyst will be responsible for gathering, analysing, and documenting ...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-it-goregaon-rentokil-initial-mumbai-3-to-8-years-160326501525,naukri.com,2025-06-10,,,,"['Basic', 'It Analyst', 'Usage', 'Business Analyst', 'Analytical', 'UAT', 'Customer Service', 'Stakeholder Management']",Mumbai,False,2025-05-20
17914,Sr Business Analyst - Executive Search - 3+ Years - Mumbai/Bangalore,Crescendo Global,3.6,"Mumbai (All Areas), Gurugram, Bengaluru",Mumbai,Business Analyst,3-8 Yrs,12-20 Lacs PA,True,"Executive Search, Secondary Research, Research Analysis, Quantitative, Primary Research, Market Research, Quantitative Research, Searching",Bachelor s degree / MBA from a reputed institution preferredNote Due to a high volume o...,2 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-business-analyst-executive-search-3-years-mumbai-bangalore-crescendo-global-leadership-hiring-india-gurugram-bengaluru-mumbai-all-areas-3-to-8-years-020526001957,naukri.com,2025-06-10,12.0,20.0,16.0,"['Executive Search', 'Secondary Research', 'Research Analysis', 'Quantitative', 'Primary Research', 'Market Research', 'Quantitative Research', 'Searching']",Mumbai,True,2025-05-27
17915,Senior Business Analyst - WMS,UPS Supply Chain Solutions (UPS SCS),3.6,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Mumbai,Business Analyst,7-10 Yrs,Not Disclosed,False,"Supply chain, Computer science, ERP, Automation, Supply chain management, Analytical, Senior Business Analyst, UPS",A Senior Business Analyst is responsible for the analysis of business...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-business-analyst-wms-ups-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-10-years-260425501532,naukri.com,2025-06-10,,,,"['Supply Chain', 'Computer Science', 'ERP', 'Automation', 'Supply Chain Management', 'Analytical', 'Senior Business Analyst', 'UPS']",Mumbai,True,2025-05-20
17916,Senior Business Analyst,Azilen,2.9,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Mumbai,Business Analyst,5-7 Yrs,Not Disclosed,False,"IT services, Proposal writing, Business analysis, Manager Technology, Agile, Senior Business Analyst, Research, Software solutions",". 5 to 7+ years of experience in a Business Analysis role, with user/ customer centric ...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-business-analyst-azilen-technologies-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-7-years-211024503828,naukri.com,2025-06-10,,,,"['It Services', 'Proposal Writing', 'Business Analysis', 'Manager Technology', 'Agile', 'Senior Business Analyst', 'Research', 'Software Solutions']",Mumbai,True,2025-05-20
17917,Senior Business Analyst Profiles Strategic Project Support,Logic Planet,2.8,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Mumbai,Business Analyst,7-12 Yrs,Not Disclosed,False,"user journey mapping, sprint, business analysis, public sector, business analyst, user stories, salesforce, cloud","Deep understanding of Salesforce (preferably Education Cloud), CRM workflows, and user ...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-business-analyst-profiles-strategic-project-support-logicplanet-it-services-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-7-to-12-years-200226504880,naukri.com,2025-06-10,,,,"['User Journey Mapping', 'Sprint', 'Business Analysis', 'Public Sector', 'Business Analyst', 'User Stories', 'Salesforce', 'Cloud']",Mumbai,True,2025-05-20
17918,Sr Business analyst _Infosys,Logic Planet,2.8,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Mumbai,Business Analyst,10-14 Yrs,Not Disclosed,False,"marketing, onboarding, business analyst, Business analysis, SR",Need senior business analyst with atleast 10 years experience preferably from developme...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-business-analyst-infosys-logicplanet-it-services-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-10-to-14-years-200226504733,naukri.com,2025-06-10,,,,"['Marketing', 'Onboarding', 'Business Analyst', 'Business Analysis', 'SR']",Mumbai,True,2025-05-20
17919,Senior Business Analyst,Metaforge IT solutions,3.6,"Hybrid - Mumbai (All Areas), Hyderabad, Bengaluru",Mumbai,Business Analyst,7-10 Yrs,Not Disclosed,False,"Finance, Reporting, Senior Business Analyst, Oracle Fusion Erp, Stakeholder Management, Finance Process, Change Management, Business Analyst",Education: Finance/ CA graduatesExperience: 7+ Years . Notice Period: 0 - 30 days (Imme...,3 weeks ago,Hybrid,Large (1000+),https://www.naukri.com/job-listings-senior-business-analyst-metaforgeit-solutions-hyderabad-bengaluru-mumbai-all-areas-7-to-10-years-190526035440,naukri.com,2025-06-10,,,,"['Finance', 'Reporting', 'Senior Business Analyst', 'Oracle Fusion Erp', 'Stakeholder Management', 'Finance Process', 'Change Management', 'Business Analyst']",Mumbai,True,2025-05-20
17920,Senior Business Analyst - Validation Expert,Quantiphi Analytics Solutions,3.1,Mumbai,Mumbai,Business Analyst,5-8 Yrs,Not Disclosed,False,"Automation, Business Analyst, ISO, Pharma, Analytical, Life sciences, Risk management, MHRA",Experience Level: 5 to 8 Years . 5- 8 years of experience in management consulting or ...,3 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-business-analyst-validation-expert-quantiphi-analytics-solutions-pvt-ltd-mumbai-5-to-8-years-140526501499,naukri.com,2025-06-10,,,,"['Automation', 'Business Analyst', 'ISO', 'Pharma', 'Analytical', 'Life Sciences', 'Risk Management', 'MHRA']",Mumbai,False,2025-05-20
17921,Senior Business Analyst,Nityo Infotech,3.2,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Mumbai,Business Analyst,4-10 Yrs,Not Disclosed,False,"Business process, Reinsurance, SAP, Analytical, Consulting, Issue resolution, Senior Business Analyst, Technical Staff","SAP, Insurance Business, Insurance/Reinsurance Excellent knowledge on Insurance/Rei...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-business-analyst-nityo-infotech-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-10-years-070525501663,naukri.com,2025-06-10,,,,"['Business Process', 'Reinsurance', 'SAP', 'Analytical', 'Consulting', 'Issue Resolution', 'Senior Business Analyst', 'Technical Staff']",Mumbai,True,2025-05-20
17922,Senior Business Analyst SAP IBP,Tech Stalwart Solution,3.2,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Mumbai,Business Analyst,6-10 Yrs,Not Disclosed,False,"Supply chain, Procurement, Change management, Demand planning, Data modeling, Analytical, Business planning, Senior Business Analyst","Bachelor s or Master s degree in Supply Chain, Engineering, IT, or related fieldsExperi...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-business-analyst-sap-ibp-tech-stalwart-solution-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-10-years-040825505674,naukri.com,2025-06-10,,,,"['Supply Chain', 'Procurement', 'Change Management', 'Demand Planning', 'Data Modeling', 'Analytical', 'Business Planning', 'Senior Business Analyst']",Mumbai,True,2025-05-20
17923,Marketing Business Analyst,eClerx,3.1,"Navi Mumbai, Pune",Mumbai,Business Analyst,5-9 Yrs,Not Disclosed,False,"Requirements Gathering & Documentation, Digital Business Analyst, Digital, Requirements, Business analysis, Documentation, Requirement gathering, Digital sales",eClerx is Hiring for Marketing Business Analyst Business Title: Marketing Business Anal...,5 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-marketing-business-analyst-eclerx-navi-mumbai-pune-5-to-9-years-050626019299,naukri.com,2025-06-10,,,,"['Requirements Gathering & Documentation', 'Digital Business Analyst', 'Digital', 'Requirements', 'Business Analysis', 'Documentation', 'Requirement Gathering', 'Digital Sales']",Navi Mumbai,True,2025-06-05
17924,Chief Manager - Business Analyst (Claims),ICICI Lombard,3.5,Mumbai (All Areas),Mumbai,Business Analyst,5-7 Yrs,13-20 Lacs PA,True,"BRDs, Claims, Property And Casualty Insurance, Commercial Claims, FRDs, and user stories, Program Management, General Insurance","Graduate / Postgraduate in Engineering, IT, Insurance- III, or related field Preferred ...",1 day ago,On-site,Large (1000+),https://www.naukri.com/job-listings-chief-manager-business-analyst-claims-icici-lombard-mumbai-all-areas-5-to-7-years-080626031119,naukri.com,2025-06-10,13.0,20.0,16.5,"['Brds', 'Claims', 'Property And Casualty Insurance', 'Commercial Claims', 'Frds', 'And User Stories', 'Program Management', 'General Insurance']",Mumbai,False,2025-06-09
17925,Business Analyst ( 1 ),Madsmania Edutech,3.6,Mumbai,Mumbai,Business Analyst,0-2 Yrs,Not Disclosed,False,"Business Analyst, Software development life cycle, Database, wireframing, Analyst 1, Teaching, Software, Business analysis",Responsibilities : Must have an academic background in teaching or mentoring ...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-1-madsmania-edutech-mumbai-0-to-2-years-140622500734,naukri.com,2025-06-10,,,,"['Business Analyst', 'Software Development Life Cycle', 'Database', 'Wireframing', 'Analyst 1', 'Teaching', 'Software', 'Business Analysis']",Mumbai,False,2025-05-20
17926,RPA Business Analyst/ Scrum Master,Photon,4.1,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Mumbai,Business Analyst,6-11 Yrs,Not Disclosed,False,"Process automation, Automation, Business Analyst, Agile, business rules, Scrum, Visio, JIRA",". 6+ years of experience as a Business Analyst, with at least 2 years in RPA projects E...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-rpa-business-analyst-scrum-master-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-6-to-11-years-120325500248,naukri.com,2025-06-10,,,,"['Process Automation', 'Automation', 'Business Analyst', 'Agile', 'Business Rules', 'Scrum', 'Visio', 'JIRA']",Mumbai,True,2025-05-20
17927,Lead Business Analyst (Banking Domain),ThoughtWorks,3.9,Mumbai,Mumbai,Business Analyst,4-9 Yrs,Not Disclosed,False,"coaching, c, bfsi, design, software solutions, business processes, agile, business analyst","You will establish the outcomes software must achieve, assess how it will be used, and ...",1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-lead-business-analyst-banking-domain-thoughtworks-technologies-india-pvt-ltd-mumbai-4-to-9-years-030626918305,naukri.com,2025-06-10,,,,"['Coaching', 'C', 'Bfsi', 'Design', 'Software Solutions', 'Business Processes', 'Agile', 'Business Analyst']",Mumbai,False,2025-06-03
